tier,signal,signal_count,g300_id,g300_name,g300_website,g300_created,g300_child_offices,g300_contacts,g300_opportunities,candidate_id,candidate_name,candidate_website,candidate_created,candidate_created_by,candidate_is_older,candidate_child_offices,candidate_contacts,candidate_opportunities
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000VxQ8lIAF,Stinson Electric Inc.,,2025-11-13T14:39:36.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000VwjRZIAZ,Stinson Forensic Insurance Consulting,,2025-11-13T12:00:34.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000j5FwEIAU,Stinson Leonard & Street,,2026-08-20T18:18:09.000+0000,Kieran Hansen,N,1,1,1
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000j5CKIIA2,Stinson Morrison Hecker,,2026-08-20T18:20:22.000+0000,Kieran Hansen,N,1,1,32
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000Vw0IbIAJ,Stinson Wade Law Firm,,2025-08-19T11:22:21.000+0000,Kieran Hansen,N,1,2,2
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000Vy5J2IAJ,"Stinson, Cynthia",,2025-11-13T15:56:59.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000Vx6SIIAZ,"Stinson, Robert",,2025-11-13T14:12:25.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,001Px00000VvtXhIAJ,Taylor Wessing Verein,www.taylorwessing.com,2025-11-13T10:24:16.000+0000,18,832,346,001Px00000Xsbs6IAB,Taylor,www.taylorandviers.com,2025-12-22T11:03:39.000+0000,Kieran Hansen,N,1,1,2
2,name_short_form,1,001Px00000VvtXhIAJ,Taylor Wessing Verein,www.taylorwessing.com,2025-11-13T10:24:16.000+0000,18,832,346,001Px00000j5Fx9IAE,Taylor,,2026-08-20T18:18:09.000+0000,Kieran Hansen,N,1,1,8
2,alias_short_form,1,0016g00001AOdUoAAL,Troutman Pepper Locke LLP,www.troutman.com,2021-01-20T20:15:54.000+0000,68,2945,932,001Px00000VvwGEIAZ,Pepper,www.pepper.me/,2025-11-13T10:23:06.000+0000,Kieran Hansen,N,1,4,0
2,name_short_form,1,0016g00001AOdUoAAL,Troutman Pepper Locke LLP,www.troutman.com,2021-01-20T20:15:54.000+0000,68,2945,932,001Px00000j5NlvIAE,Troutman Pepper,,2026-08-20T18:20:43.000+0000,Kieran Hansen,N,1,1,35
2,name_short_form,1,0016g00001AOdUoAAL,Troutman Pepper Locke LLP,www.troutman.com,2021-01-20T20:15:54.000+0000,68,2945,932,001Px00000j5NlwIAE,Troutman Pepper.,,2026-08-20T18:20:43.000+0000,Kieran Hansen,N,1,1,35
2,alias_extends,1,0016g00001AOdUoAAL,Troutman Pepper Locke LLP,www.troutman.com,2021-01-20T20:15:54.000+0000,68,2945,932,001Px00000hecIPIAY,Troutman Sanders eMerge,,2026-07-25T18:14:24.000+0000,Kieran Hansen,N,1,1,1
2,name_extends,1,0016g00001AOfBkAAL,Venable LLP,www.venable.com,2021-01-20T19:50:07.000+0000,18,1367,629,0016g00001AOfBjAAL,Venable Campillo Logan and Meaney PC,www.vclmlaw.com,2021-01-20T21:01:58.000+0000,Kamyar Jannati,N,1,2,0
2,name_short_form,1,001Px00000VvZXMIA3,"Wachtell, Lipton, Rosen & Katz",www.wlrk.com,2021-01-20T21:03:30.000+0000,2,251,763,001Px00000j5PcYIAU,Wachtell Lipton,,2026-08-20T18:20:48.000+0000,Kieran Hansen,N,1,1,30
2,name_short_form,1,001Px00000VvZXMIA3,"Wachtell, Lipton, Rosen & Katz",www.wlrk.com,2021-01-20T21:03:30.000+0000,2,251,763,001Px00000j5PcZIAU,Wachtell Lipton Rosen,,2026-08-20T18:20:48.000+0000,Kieran Hansen,N,1,1,32
2,name_short_form,1,0016g00001AOgCnAAL,Watson Farley & Williams LLP,www.wfw.com,2021-01-20T21:04:02.000+0000,22,1038,433,0016g00001AOgCgAAL,Watson,www.birminghambusinesslaw.com,2021-01-20T21:04:02.000+0000,Kamyar Jannati,N,1,1,0
2,name_short_form,1,0016g00001AOgCnAAL,Watson Farley & Williams LLP,www.wfw.com,2021-01-20T21:04:02.000+0000,22,1038,433,001Px00000f36DCIAY,Watson,www.watsonfuels.co.uk,2026-06-10T16:27:48.000+0000,Kieran Hansen,N,1,0,0
2,name_short_form,1,0016g00001AOgCnAAL,Watson Farley & Williams LLP,www.wfw.com,2021-01-20T21:04:02.000+0000,22,1038,433,0016g00001AOgD3AAL,Watson LLP,www.watsonllp.com,2021-01-20T21:04:02.000+0000,Kamyar Jannati,N,1,1,1
2,name_extends,1,001Px00000Vvm4ZIAR,"Weil, Gotshal & Manges LLP",www.weil.com,2021-01-20T21:04:23.000+0000,23,2069,1265,001Px00000heTUPIA2,"Weil, Gotshal & Manges (London) LLP",,2026-07-25T18:12:50.000+0000,Kieran Hansen,N,1,6,1
2,name_short_form,1,001Px00000VvL2BIAV,"Weinberg, Wheeler, Hudgins, Gunn & Dial, LLC",www.wwhgd.com,2021-01-20T21:04:23.000+0000,5,100,193,001Px00000cAfiVIAS,Weinberg Wheeler Hudgins,,2016-04-28T17:52:01.000+0000,Kieran Hansen,Y,1,0,0
2,name_short_form,1,0016g00001AOgrVAAT,Wilmer Cutler Pickering Hale and Dorr LLP,www.wilmerhale.com,2021-01-20T21:05:17.000+0000,17,1740,1545,001Px00000j5HMoIAM,Wilmer Cutler Pickering,,2026-08-20T18:20:53.000+0000,Kieran Hansen,N,1,1,3
2,name_short_form,1,0016g00001AOgt0AAD,Wilson Sonsini Goodrich & Rosati Professional Corporation,www.wsgr.com,2021-01-20T21:05:28.000+0000,40,677,626,001Px00000j5HMrIAM,Wilson Sonsini Goodrich Et Al,,2026-08-20T18:20:53.000+0000,Kieran Hansen,N,1,1,4
2,alias_extends,1,001Px00000VvNUXIA3,Withersworldwide LLP,www.withersworldwide.com,2021-01-20T20:09:30.000+0000,23,681,546,0016g00001AOh17AAD,Withers & Rogers LLP,www.withersrogers.com,2021-01-20T21:05:48.000+0000,Kamyar Jannati,N,5,102,102
2,alias_extends,1,001Px00000VvNUXIA3,Withersworldwide LLP,www.withersworldwide.com,2021-01-20T20:09:30.000+0000,23,681,546,001Tm00000MEVJIIA5,"Withers , Preston",,2025-08-19T11:23:59.000+0000,Kieran Hansen,N,1,1,1
2,alias_extends,1,001Px00000VvNUXIA3,Withersworldwide LLP,www.withersworldwide.com,2021-01-20T20:09:30.000+0000,23,681,546,0016g00001AOh18AAD,Withers Brindley Associates,www.mayfieldsinsolvency.co.uk,2021-01-20T21:05:48.000+0000,Kamyar Jannati,N,1,1,0
2,alias_extends,1,001Px00000VvNUXIA3,Withersworldwide LLP,www.withersworldwide.com,2021-01-20T20:09:30.000+0000,23,681,546,001Px00000cAG0NIAW,Withers Consulting Group,www.withersconsulting.com/,2015-10-26T17:56:12.000+0000,Kieran Hansen,Y,1,1,0
2,alias_short_form,1,001Px00000VwYp5IAF,Womble Bond Dickinson,www.womblebonddickinson.com,2021-01-20T19:34:19.000+0000,58,1649,614,001Px00000j5HN0IAM,Womble Carlyle,,2026-08-20T18:20:53.000+0000,Kieran Hansen,N,1,1,10
3,website_domain_match,1,001Px00000Vve0tIAB,ArentFox Schiff LLP,www.afslaw.com,2021-01-20T19:20:30.000+0000,15,1230,582,001Px00000VvUVbIAN,Mary Dowd,afslaw.com,2025-11-13T10:00:01.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001ANqcEAAT,"Baker, Donelson, Bearman, Caldwell & Berkowitz, PC",www.bakerdonelson.com,2021-01-20T19:23:28.000+0000,25,480,283,001Px00000VvZ3GIAV,"Baker, John D, Md, Facp",www.bakerdonelson.com/,2025-11-13T10:01:24.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001ANrikAAD,"Benesch, Friedlander, Coplan & Aronoff, LLP",www.beneschlaw.com,2021-01-20T19:25:35.000+0000,16,305,186,0016g00001AObkQAAT,The Law Office of Brian C De Pew,www.beneschlaw.com,2021-01-20T20:55:33.000+0000,Kamyar Jannati,N,1,1,0
3,website_domain_match,1,0016g00001ANsmuAAD,"Bond, Schoeneck & King PLLC",www.bsk.com,2021-01-20T19:27:36.000+0000,14,113,86,001Px00000VvdaRIAR,Charles J Groppe,bsk.com,2025-08-19T11:12:24.000+0000,Kieran Hansen,N,1,1,3
3,website_domain_match,1,0016g00001ANt3wAAD,Bradley Arant Boult Cummings LLP,www.bradley.com,2021-01-20T19:28:04.000+0000,18,602,305,001Px00000VvwCdIAJ,"Bradley & Company Private Wealth Management, LLC",bradley.com,2025-11-13T10:25:49.000+0000,Kieran Hansen,N,1,0,4
3,website_domain_match,1,001Px00000VvXxxIAF,"Cadwalader, Wickersham & Taft LLP",www.cadwalader.com,2021-01-20T19:30:27.000+0000,6,817,540,001Px00000VvTAUIA3,Mark Singer,cadwalader.com,2025-11-13T09:58:58.000+0000,Kieran Hansen,N,1,2,0
3,website_domain_match,1,0016g00001ANuIZAA1,Cahill Gordon & Reindel LLP,www.cahill.com,2021-01-20T19:30:27.000+0000,5,234,201,001Tm00000LgTuMIAV,Suzanne Abdallah - Person Account,www.cahill.com,2025-08-06T08:20:13.000+0000,Sindushree Chinnagundanahalli Seetharam,N,1,1,0
3,website_domain_match,1,0016g00001ANuvPAAT,"Carlton Fields, P.A",www.carltonfields.com,2021-01-20T19:31:41.000+0000,16,382,243,001Px00000Vw0HPIAZ,Brian Hart,carltonfields.com,2025-11-13T11:43:20.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001ANuvPAAT,"Carlton Fields, P.A",www.carltonfields.com,2021-01-20T19:31:41.000+0000,16,382,243,0016g00001AOD8MAAX,Jorden Burt LLP,www.carltonfields.com,2021-01-20T20:07:27.000+0000,Kamyar Jannati,N,1,2,0
3,website_domain_match,1,001Px00000VwSDBIA3,Chiesa Shahinian & Giantomasi PC,www.csglaw.com,2021-01-20T19:33:54.000+0000,4,124,274,001Px00000WjkDyIAJ,ALM Placeholder Account for Migration,csglaw.com,2025-11-28T12:01:20.000+0000,Kieran Hansen,N,1,14,28197
3,website_domain_match,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,001Tm00000MtMu1IAF,Andrew Carroll,clarkhill.com,2025-09-04T09:58:10.000+0000,Kieran Hansen,N,2,2,1
3,website_domain_match,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,001Px00000VvpEIIAZ,Douglas Gilbert,clarkhill.com,2025-11-13T10:24:21.000+0000,Kieran Hansen,N,1,0,1
3,website_domain_match,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,0016g00001AOPhUAAX,Partenheimer Mick Immigration Law LLC,www.clarkhill.com,2021-01-20T20:32:38.000+0000,Kamyar Jannati,N,1,1,1
3,website_domain_match,1,0016g00001ANy9vAAD,Corrs Chambers Westgarth,www.corrs.com.au,2021-01-20T19:37:52.000+0000,12,712,415,001Px00000VvpdAIAR,Gavin Maclaren,corrs.com.au,2025-11-13T10:22:54.000+0000,Kieran Hansen,N,1,1,3
3,website_domain_match,1,0016g00001ANzSKAA1,Davis Polk & Wardwell LLP,www.davispolk.com,2021-01-20T19:40:24.000+0000,15,1312,1331,001Px00000Vvsf8IAB,Craig Bergman,davispolk.com,2025-11-13T10:23:00.000+0000,Kieran Hansen,N,1,0,3
3,website_domain_match,1,001Px00000VvbOnIAJ,Dorsey & Whitney LLP,www.dorsey.com,2021-01-20T19:42:55.000+0000,22,543,489,001Tm00000MtCFVIA3,Phillip Maier,dorsey.com,2025-09-04T10:04:34.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,001Px00000VvbOZIAZ,Dykema Gossett PLLC,www.dykema.com,2021-01-20T19:43:56.000+0000,22,312,115,0016g00001AOVeEAAX,Schwartz Cooper Chartered,www.dykema.com,2021-01-20T20:44:39.000+0000,Kamyar Jannati,N,2,2,1
3,website_domain_match,1,001Px00000Vva9jIAB,"Gordon Rees Scully Mansukhani, LLP",www.grsm.com,2021-01-20T19:54:58.000+0000,50,327,260,001Tm00000MtCG7IAN,Pj Moran,grsm.com,2025-09-04T10:04:34.000+0000,Kieran Hansen,N,1,1,1
3,website_domain_match,1,0016g00001AO8xPAAT,"Herrick, Feinstein LLP",www.herrick.com,2021-01-20T19:58:45.000+0000,5,96,122,0016g00001AOK7tAAH,Mertzel Law PLLC,www.herrick.com,2021-01-20T20:21:08.000+0000,Kamyar Jannati,N,1,29,1
3,website_domain_match,1,0016g00001AOD7SAAX,Jones Walker LLP,www.joneswalker.com,2021-01-20T20:07:27.000+0000,13,209,177,0016g00001AOgCEAA1,Watkins Ludlam Winter and Stennis PA,www.joneswalker.com,2021-01-20T21:04:02.000+0000,Kamyar Jannati,N,1,1,0
3,website_domain_match,1,001Px00000Vvs5iIAB,Linklaters LLP,www.linklaters.com,2021-01-20T20:15:29.000+0000,41,4656,2305,001Px00000VvwXmIAJ,Arthur Peng,linklaters.com,2025-11-13T10:23:30.000+0000,Kieran Hansen,N,1,0,2
3,website_domain_match,1,0016g00001AOHKvAAP,Littler Mendelson P.C.,www.littler.com,2021-01-20T19:59:49.000+0000,73,1793,461,0014L00000WEvKoQAL,Enevold Advokatfirma,www.littler.com,2022-09-21T15:56:14.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001AOHKvAAP,Littler Mendelson P.C.,www.littler.com,2021-01-20T19:59:49.000+0000,73,1793,461,0014L00000WF2vvQAD,Juan Carlos Varela & Asociados,www.littler.com,2022-09-22T13:00:45.000+0000,Kieran Hansen,N,1,9,2
3,website_domain_match,1,0016g00001AOHKvAAP,Littler Mendelson P.C.,www.littler.com,2021-01-20T19:59:49.000+0000,73,1793,461,0016g00001AOVdZAAX,Schuster Aguiló LLC,www.littler.com,2021-01-20T20:44:39.000+0000,Kamyar Jannati,N,1,25,1
3,website_domain_match,1,0016g00001AOHiJAAX,Lowenstein Sandler LLP,www.lowenstein.com,2021-01-20T20:16:25.000+0000,7,277,318,001Px00000VvoRTIAZ,Lowenstein Consulting,lowenstein.com,2025-11-13T10:24:11.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001AOHiJAAX,Lowenstein Sandler LLP,www.lowenstein.com,2021-01-20T20:16:25.000+0000,7,277,318,001Px00000VwUFsIAN,Lowenstein Holding,www.lowenstein.com,2025-11-13T11:45:37.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,001Px00000VvaqoIAB,"Marshall Dennehey Warner Coleman & Goggin, P.C.",www.marshalldennehey.com,2021-01-20T20:18:48.000+0000,19,118,227,001Px00000VwRO3IAN,"John J. Hare, Ra, Pe, Pp",marshalldennehey.com,2025-11-13T11:46:03.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001AOLbIAAX,"Morgan, Lewis & Bockius LLP",www.morganlewis.com,2021-01-20T20:24:02.000+0000,40,3786,1961,001Px00000VvQmdIAF,"Brady , D",www.morganlewis.com,2025-11-13T10:00:07.000+0000,Kieran Hansen,N,1,3,2
3,website_domain_match,1,001Px00000VviUAIAZ,"Offit Kurman, P.A.",www.offitkurman.com,2021-01-20T20:29:55.000+0000,23,354,75,001Px00000VvMzQIAV,Diana Roskies,www.offitkurman.com,2025-11-13T09:50:51.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,001Px00000VviUAIAZ,"Offit Kurman, P.A.",www.offitkurman.com,2021-01-20T20:29:55.000+0000,23,354,75,001Px00000VwZkjIAF,Scott Piekarsky,offitkurman.com,2025-11-13T11:46:50.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,001Px00000VvpWQIAZ,Perkins Coie LLP,www.perkinscoie.com,2021-01-20T20:33:56.000+0000,34,1914,927,001Px00000VvdkuIAB,"Blais, Robert E",perkinscoie.com,2025-11-13T09:49:44.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001AOTxNAAX,Robinson & Cole LLP,www.rc.com,2021-01-20T20:41:18.000+0000,8,242,177,0016g00001AOTnKAAX,Riverside County,www.rc.com,2021-01-20T20:40:57.000+0000,Kamyar Jannati,Y,2,3,3
3,website_domain_match,1,0016g00001AOVKNAA5,Saul Ewing LLP,www.saul.com,2021-01-20T20:44:04.000+0000,24,335,269,001Px00000VvZ2xIAF,"General Security Consultants, Inc",saul.com,2025-11-13T10:01:24.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,001Px00000VvhWzIAJ,Shutts & Bowen LLP,www.shutts.com,2021-01-20T20:46:48.000+0000,8,121,71,001Px00000VvoQmIAJ,The Juliard School,shutts.com,2025-11-13T10:23:16.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001AO596AAD,"Smith, Gambrell & Russell, LLP",www.sgrlaw.com,2021-01-20T19:51:21.000+0000,18,440,295,001Px00000VyAxtIAF,Gambrell Financial Advisors Inc,www.sgrlaw.com,2025-11-13T16:23:35.000+0000,Kieran Hansen,N,1,1,0
3,website_domain_match,1,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,0016g00001AOhwyAAD,Zimolong LLC,www.stinson.com,2021-01-20T21:07:34.000+0000,Kamyar Jannati,N,1,1,0
3,website_domain_match,1,0016g00001AOdd3AAD,Tucker Ellis LLP,www.tuckerellis.com,2021-01-20T20:58:56.000+0000,15,160,91,001Px00000VvmieIAB,Diana Gerstel,tuckerellis.com,2025-11-13T11:45:23.000+0000,Kieran Hansen,N,1,2,1
3,website_domain_match,1,001Px00000VvsClIAJ,V&T Law Firm,www.vtlaw.cn,2021-01-20T21:01:14.000+0000,3,24,13,0016g00001AOfruAAD,VT,www.vtlaw.cn,2021-01-20T21:03:23.000+0000,Kamyar Jannati,N,1,10,3
3,website_domain_match,1,0016g00001AOfpAAAT,"Vorys, Sater, Seymour and Pease LLP",www.vorys.com,2021-01-20T21:03:17.000+0000,10,264,148,001Px00000cAYH6IAO,EXPORT-IMPORT BANK OF THE UNITED STATES,vorys.com,2021-02-25T14:44:47.000+0000,Kieran Hansen,N,1,0,0
